,y
38147,1
97240,1
23664,0
51673,1
38012,0
3742,1
55991,0
3757,0
66151,0
47565,0
78345,1
33821,0
60681,0
63404,0
15156,1
60337,0
81539,0
71100,0
15695,1
63886,0
15776,0
105479,0
17795,0
32384,0
17271,1
18112,0
4516,0
29813,0
80467,1
99555,1
88113,0
19836,0
11842,0
28053,0
6334,0
79462,1
41473,0
7374,0
96631,0
14035,0
36442,1
21957,1
48193,0
99181,0
12690,0
93158,0
5362,1
55551,1
49599,1
56565,0
28040,0
90557,0
94152,0
3609,0
48094,0
104044,0
43383,0
28997,0
19138,0
106670,0
9249,0
100840,0
20042,0
68210,0
4649,0
3874,0
8671,0
61794,0
37346,0
80938,1
14469,0
58809,0
30445,0
116266,0
48097,0
108317,0
75147,0
15370,0
1569,0
86744,1
67490,0
18096,0
88606,0
113398,1
42392,0
73973,0
33880,1
16093,1
3284,1
56929,0
45923,0
80177,0
73390,1
99466,0
49294,0
101075,0
37259,0
58986,0
48599,0
44946,0
77691,0
116265,0
75625,0
63999,0
27693,0
9178,0
16357,0
126014,0
104105,0
70213,1
60127,0
115450,0
92422,0
52329,0
101929,0
16288,0
13623,0
88828,0
17572,0
69902,1
86644,0
87307,0
43898,1
30690,0
50206,0
3646,0
79534,0
74235,0
10784,0
79667,1
11509,1
16579,0
28123,0
110893,0
25590,0
58014,0
64378,0
611,0
27365,0
52014,0
38161,0
38563,0
73443,0
35393,0
40327,0
103671,0
10150,0
35465,0
33895,0
62098,0
61740,0
112091,0
96702,0
73069,1
60203,0
53345,0
97662,0
32633,0
60560,0
15575,0
28152,0
18657,0
98333,0
62202,0
24577,0
5399,1
39336,1
29541,0
4810,0
93947,0
34142,0
71512,0
86957,0
116061,0
46526,0
56601,0
73534,0
63331,1
84631,0
113252,0
13742,0
115088,0
62932,0
2118,0
46050,0
7169,1
19102,0
6601,0
11907,0
72495,1
31841,0
61089,0
5992,0
114276,1
72686,0
42767,0
69645,0
47998,0
51737,0
87282,0
51495,1
26026,0
7790,0
65654,0
110206,0
68324,0
55748,1
39103,0
31142,0
86898,1
95793,0
28847,0
80794,0
24447,0
36701,0
62293,0
57206,0
12381,0
25984,0
113533,1
452,0
49655,0
50491,0
18987,0
114865,1
47129,0
86328,1
14743,0
34336,0
39831,0
16649,0
89173,0
97499,0
92539,1
92714,0
34212,0
17860,0
69476,0
48037,0
86952,0
42062,0
3178,0
50377,0
23655,0
19661,0
28540,0
105591,0
87724,1
29670,0
55741,0
103730,0
98655,0
12613,0
117800,1
5198,0
116236,1
76938,1
106144,1
1276,0
48908,0
77894,0
36357,0
104925,0
27891,0
76446,0
9749,0
93451,0
49375,1
53824,0
84400,0
50554,0
85487,0
71049,0
27274,0
38697,0
83287,0
74353,0
25730,0
50057,0
39697,0
59686,0
92001,1
35743,0
80123,0
73300,0
96078,0
34838,0
68925,0
42210,1
55930,0
113639,0
67321,0
38724,0
6563,0
33420,1
10639,0
56259,0
100045,0
55494,0
81828,0
14657,0
58524,0
87099,1
39855,1
22242,0
95676,0
32278,0
81802,0
15194,0
73158,0
75185,1
61153,1
61358,0
35890,0
2125,0
78992,0
104259,1
3445,0
106480,0
43239,0
99942,0
44628,0
98264,0
97924,0
96501,0
26438,0
29461,0
53142,0
76185,1
24393,0
31379,0
53394,0
70559,0
56732,0
95992,1
8784,1
38074,0
58957,1
9459,0
58976,0
28640,0
24731,0
67008,0
29863,0
27344,0
38157,1
59807,0
89426,1
97706,0
84265,1
37543,0
56542,0
60457,1
86321,0
23707,0
122026,0
102594,0
81300,0
8719,0
18006,0
24869,0
55757,1
81268,0
52563,0
34378,0
1265,0
45752,0
14198,0
3105,0
65806,0
79889,1
82837,0
22362,0
38040,0
44774,0
53299,0
100549,0
97040,0
75194,0
46535,0
5914,1
4778,0
8156,0
32671,0
28026,0
88997,0
14447,0
90303,0
88700,0
19252,0
89307,0
72614,0
47063,1
92541,0
47136,0
45594,1
113360,0
72015,0
95931,0
82523,0
87210,0
56341,0
38288,0
84526,0
29265,0
103846,0
53627,0
37844,0
62848,0
35750,0
30103,0
78450,0
77857,0
67682,0
59173,0
14355,0
38457,0
50724,0
53633,0
3066,0
114112,0
41869,0
20065,0
35228,0
9244,0
14624,0
83739,0
85730,1
89063,1
87556,1
104181,0
97009,0
49706,1
26811,0
91232,0
28885,1
48845,0
30541,0
95729,1
5024,0
43201,1
59931,0
58684,0
56491,0
104255,0
74146,0
11627,1
83578,0
44120,0
18563,0
20431,0
98648,0
86881,0
52972,0
82956,0
58750,0
21631,0
48422,0
102423,0
103823,0
108804,0
26187,0
58649,1
26429,0
110139,0
24671,0
19420,0
28548,0
82565,1
75027,0
70081,1
31192,0
32819,0
27860,0
6378,0
286,0
10251,0
39915,0
111185,0
36813,0
90073,0
19708,0
116823,1
27658,1
14506,0
103296,0
14096,1
11710,0
24971,0
26832,1
25637,0
85524,0
21807,0
29664,0
24482,0
19681,0
77653,0
123492,0
36120,0
113594,0
35510,0
4192,0
17705,0
76461,0
32311,0
11402,0
100990,0
23705,1
120093,0
88210,0
25479,1
78046,1
50754,0
16642,0
16890,0
102967,0
26313,0
97892,0
92719,0
37859,1
59120,0
30368,0
116861,0
74877,0
18945,0
24299,0
97961,0
31196,0
35583,1
73441,0
86987,0
4109,1
32553,1
43938,1
92164,0
88010,1
68041,1
76968,1
50270,0
44376,0
100749,0
5352,0
42567,0
100539,0
27036,0
99267,1
60677,0
12327,0
29061,0
43126,0
83355,1
37304,0
80529,0
99159,0
21388,1
119919,0
67871,1
39167,0
47044,0
63065,0
96520,0
36146,0
125113,0
57744,1
72496,1
103839,0
111454,0
56639,0
77246,1
113110,0
8017,1
68014,0
94975,0
9365,0
35899,0
69912,0
71457,0
66765,0
71875,0
67781,1
7999,0
55480,0
53787,0
112420,0
1080,0
52499,0
11093,0
52384,0
81985,0
7316,1
34472,0
85918,0
19997,0
109774,0
95025,0
17376,0
29721,1
98797,0
43800,0
23204,0
28727,0
43532,0
69491,0
34639,0
31854,0
49888,0
57207,0
25547,0
74117,0
50526,0
12431,0
77646,1
13539,0
37425,1
42530,0
33885,0
7815,1
12572,0
40120,0
45843,0
73416,1
7744,0
17407,0
92171,0
76370,0
9290,0
20530,0
66477,0
29979,0
77151,0
37714,0
13935,0
48895,0
8021,0
29574,1
14256,0
18380,0
38039,0
22570,0
66897,0
96465,1
75122,0
31961,1
12002,0
42754,0
598,1
5695,1
27696,0
113087,0
86862,0
50703,0
100887,0
80465,0
27065,0
51789,0
15223,0
70577,0
1654,0
48848,1
52078,0
22691,0
50535,0
11763,0
34113,0
61953,0
81577,0
3180,0
21147,0
108196,0
3648,0
2888,0
76637,0
25123,0
97376,0
72939,0
100729,0
25565,0
104324,1
89106,1
99763,0
100483,0
70834,0
88341,0
48978,1
11770,0
45866,0
93265,0
113111,0
3546,0
25568,0
32512,0
30953,0
116537,1
19493,0
92165,0
95314,0
33682,1
103334,0
87894,0
96302,0
95800,0
114413,0
66613,0
9628,0
47648,0
38615,0
78002,0
9495,0
33907,0
76107,0
72286,0
39970,1
46278,0
65744,0
18650,1
33626,0
72223,0
102900,0
41736,0
2126,0
65883,0
76653,0
61786,0
51953,0
67824,0
15493,1
44553,0
31698,1
21884,0
36654,0
113143,1
28739,1
11035,0
51596,1
55351,1
60224,0
63519,0
81124,0
12166,0
56054,0
24664,0
44633,0
61650,0
13989,0
16719,0
24199,0
78518,0
89634,0
47318,0
43963,0
47231,0
1682,0
52526,0
36077,0
40807,1
75844,1
73623,0
29852,0
56545,0
26297,0
64015,0
49798,0
67719,0
17430,0
68399,0
59769,0
83769,0
8739,0
9127,0
116715,0
31332,1
38785,0
111273,0
113838,0
437,0
16728,0
93477,0
19600,0
2684,0
41521,0
98810,1
68019,1
13710,1
11891,0
28286,0
24976,0
56906,0
1649,0
16351,0
10103,1
91158,0
98873,0
24259,0
99760,0
52358,0
83694,1
95393,0
105793,1
80673,1
69509,0
27913,0
47467,0
7079,0
47410,1
59086,0
76897,0
28356,0
101110,0
15050,0
74972,0
31499,0
117961,0
81064,1
52391,0
58238,0
69649,0
71816,0
28449,0
20262,0
113214,0
65561,0
81094,0
54626,0
7883,1
58018,1
25742,0
10244,0
84404,0
34298,0
39376,1
29039,0
72703,0
62134,0
81060,1
27920,0
17873,0
83163,0
96850,0
57757,0
54238,1
73041,0
55546,1
68217,1
46332,1
62799,0
93773,0
18115,0
62195,0
95518,0
95090,0
61472,1
31033,0
108594,1
39643,0
34374,0
117070,0
44341,0
126974,1
75993,0
77832,0
33450,0
49347,0
4006,1
91855,1
39419,0
18406,0
44597,0
27964,0
49771,0
30251,0
50636,0
15501,1
56199,1
73203,0
105310,0
4084,0
102919,0
13033,0
36555,0
44789,1
17925,0
91218,1
70337,0
108666,1
69373,0
100905,0
114671,0
22330,0
29139,0
101409,0
41961,0
45845,0
50289,0
96423,0
7745,0
39165,0
55163,0
50211,0
38097,0
101173,0
6167,1
24617,1
71038,0
64178,0
29342,0
95243,0
26739,1
25405,0
94142,0
27091,0
127008,0
32764,0
126469,1
17167,0
65373,0
10508,0
110678,1
13665,0
69574,0
70108,0
111825,0
1196,0
14656,0
50322,1
70508,0
11940,0
47732,1
55851,0
70627,0
41388,0
30951,1
88368,0
23972,0
59205,0
18716,0
93794,0
24219,0
61747,0
100813,0
40697,0
64563,0
78060,0
2782,0
71776,1
110356,0
43076,0
24229,1
29066,0
9795,1
77314,0
43044,0
27972,0
14127,0
9644,0
36546,0
92484,0
24055,0
101073,1
76979,0
4174,1
95336,1
87757,0
68795,0
20551,0
58808,0
73644,0
58312,0
60876,0
21230,0
68666,0
57786,1
68751,0
54894,0
93900,0
55512,0
106206,0
76301,0
10559,0
85219,0
24202,0
22652,0
65437,0
41617,0
19982,0
101669,0
66645,1
63155,0
10946,0
90490,0
80041,1
36651,0
99263,1
27906,0
23817,0
39887,0
27881,0
70059,0
40513,0
33306,0
64722,0
27684,1
8791,1
34099,0
65532,1
16860,0
15131,1
82511,0
82865,0
37619,0
79082,0
56634,0
88531,0
76721,0
13870,1
112842,0
27061,0
58068,0
39521,1
74098,0
17893,1
89558,0
50192,0
74776,0
64672,0
70722,0
60843,0
87458,1
71672,0
62504,0
74433,0
33740,0
47507,0
48747,0
42056,0
60476,1
97379,0
24655,0
7620,1
111854,0
68725,0
84273,1
65221,0
29487,0
83424,1
29708,0
49497,0
62285,0
51883,0
12565,1
33882,1
89672,0
108249,0
56396,0
85881,0
16109,0
31295,0
24591,0
79642,1
49741,0
62079,0
88985,0
56962,0
46864,1
67926,0
91655,0
62032,1
105340,0
80305,0
75054,0
81700,0
104387,0
99290,0
5928,0
18020,0
85880,0
79630,1
52063,1
83274,0
42975,0
66604,0
70112,0
25731,0
72218,0
88082,1
13713,0
30715,0
95639,0
11185,0
108160,1
87116,0
39350,0
98335,0
104247,1
50049,1
33262,0
28453,1
19995,0
23738,0
69216,1
30873,0
115550,0
33671,0
52288,0
52187,1
39513,0
5995,0
80795,1
64176,0
41842,0
70214,1
37160,0
98742,0
25020,0
45184,0
29859,0
58055,0
7618,1
66463,0
6627,0
67930,0
105022,1
25476,1
6876,0
11825,0
31462,0
45306,0
48862,0
74166,0
37280,0
62410,0
79096,0
40896,0
6717,0
31167,0
55679,0
11910,0
30326,0
62177,1
28027,0
21771,0
34458,0
98096,0
81297,0
49805,0
93835,0
80560,0
11463,0
100771,0
39255,0
66661,1
73974,0
7458,0
64452,0
124123,0
61414,1
22878,0
36689,0
22388,0
8113,1
83124,0
49752,0
4947,0
41031,0
7545,0
81713,1
64445,0
108078,0
13546,0
105270,0
35353,0
68662,0
65425,1
11326,0
46679,1
88596,0
73242,0
98800,0
584,1
89088,0
34017,0
54727,0
46372,0
68722,0
103587,0
10842,0
75985,0
83092,0
21825,1
68664,0
105500,0
67119,0
94034,0
109055,0
95736,0
29733,0
50796,0
97814,1
52935,0
84089,1
27669,0
6015,0
110025,0
13389,0
99902,0
98159,0
61233,1
68630,0
2277,0
8815,1
9665,0
29816,1
54460,0
58732,0
54519,0
5140,1
60152,0
115603,0
16359,0
67253,0
111507,1
36042,0
59708,0
81599,0
15644,0
55212,0
75551,0
8846,1
20312,0
44206,1
90691,0
80951,1
89482,0
44531,0
94570,0
65405,0
92031,0
11429,0
52987,0
98651,0
113347,0
45821,1
16723,0
62187,0
73263,0
95254,1
7276,0
49609,0
99680,0
99746,0
40587,0
32898,0
66492,0
14912,0
87806,0
5570,1
56440,1
72935,0
48550,1
97923,0
33864,0
59244,0
3789,0
96704,1
52018,1
29530,0
43388,0
2869,0
49050,1
55376,0
22647,0
88588,0
47918,0
7957,0
31001,0
51012,0
88955,1
64550,0
58807,0
91514,0
18318,0
32410,0
40638,0
106696,0
49756,0
98324,0
45935,1
15508,0
46851,0
8830,0
90535,0
85428,0
63689,1
104269,0
5037,0
45788,0
110241,0
15267,0
28147,0
31128,1
54120,0
88468,0
60320,0
74614,0
71030,0
38062,0
98097,0
59096,0
2855,0
17587,0
71193,0
18566,0
65410,0
82948,0
93344,0
69708,0
120297,0
13362,0
48765,1
104099,0
34578,0
31623,0
58031,0
80111,0
15010,0
64724,0
10241,0
35595,0
104917,0
60502,0
67523,1
52795,0
60908,0
65171,0
97794,0
46264,0
485,0
106053,1
102709,1
43894,0
26547,1
24849,0
73663,0
69667,0
16896,0
21273,0
45297,0
2719,0
88059,0
113328,0
71542,1
50238,0
45052,0
74870,0
46999,0
97302,0
80675,0
46326,0
63704,0
104629,0
3054,1
51073,0
90989,0
5028,1
72683,0
104993,0
90004,1
52343,0
51309,0
117050,0
114140,0
50550,1
4852,0
63971,0
9021,0
32230,0
83684,1
87347,1
108715,0
21864,0
10844,0
25987,0
55977,0
41049,0
40045,0
4787,0
49317,0
80894,0
119161,0
6217,0
89562,0
67860,0
81665,0
31821,0
75292,0
10477,0
91459,0
83683,1
35331,0
30886,0
65386,0
54113,0
65909,0
78658,0
87678,0
107694,1
85967,0
13629,0
69716,0
56047,0
56052,0
80977,1
110540,0
62417,0
84220,0
62798,0
102128,0
5911,0
78909,0
63072,0
117183,0
26888,0
69154,0
27526,1
56249,0
116336,0
34454,0
95541,0
109616,0
107591,1
99467,0
4993,0
79067,0
87564,1
38949,0
51063,0
31863,0
51121,0
43,1
66848,0
110225,1
44563,0
17667,1
64784,0
83534,0
52832,0
120467,0
124394,0
77563,0
57219,0
29303,1
46258,0
91725,0
29661,1
73485,0
62953,0
12258,0
84861,0
92509,0
74273,0
28400,0
103844,0
58011,0
17131,0
455,0
3272,0
63510,0
7274,1
90132,0
121924,0
40972,0
68855,0
61444,0
25894,0
98627,0
118584,0
24338,0
28191,0
8665,0
28017,0
10326,0
79983,1
99044,1
92802,0
24884,0
91443,0
22161,1
39554,0
114135,0
5171,0
61104,0
52681,0
81627,0
85798,0
13216,0
69112,0
19392,0
36463,0
104576,0
7862,0
101486,0
33163,0
64881,0
80954,0
29950,0
69309,0
84397,0
84456,1
93472,0
68325,0
74851,0
102138,1
31566,0
115005,0
103866,0
68948,0
16237,0
65941,0
63134,0
88105,1
77507,1
7213,0
38766,1
68010,0
15391,0
17017,0
27734,1
34822,0
3229,0
107826,0
29644,1
54085,0
110604,0
43472,0
117172,0
2251,0
78521,0
55470,0
57737,0
41953,0
51809,0
48059,0
50314,1
61587,0
24336,0
82138,0
12493,0
7763,0
30837,0
59161,0
96453,0
99445,0
105587,0
34709,0
86773,0
9876,0
26292,1
45107,0
29232,0
97220,0
96164,0
77063,0
99384,0
45632,0
9229,0
38460,0
15893,0
22302,0
24622,0
94362,0
47530,1
60499,1
15582,0
58054,0
71849,0
102213,0
73510,0
32756,0
28612,0
87371,0
88109,0
86086,0
61497,0
35148,1
63807,0
32014,1
7292,0
58867,1
29585,0
67372,0
76537,0
43697,0
10425,0
105688,0
86596,0
11677,0
96506,0
115344,0
105528,0
74969,0
59794,0
78611,0
117090,0
11219,0
49656,0
57111,0
53250,1
74872,0
42653,0
19556,0
54877,0
20846,0
78353,0
60919,0
48843,0
31032,0
8951,1
14043,0
104649,1
17255,0
113089,0
83898,1
27946,0
17322,0
73372,0
73701,1
86734,0
49793,0
8688,0
95693,0
33445,0
86784,0
11333,0
66478,1
92293,0
6978,0
10382,0
94698,0
105343,0
12804,0
9045,0
59678,0
8435,0
71970,0
58324,0
70601,0
94485,1
52272,0
53322,0
33921,1
2414,0
1263,0
25252,0
40970,0
6735,0
72378,0
57550,1
7983,0
58023,0
108514,0
28428,0
58096,1
7083,0
111048,0
19262,0
3223,1
79960,0
98377,0
108373,0
84949,1
65222,0
32891,0
21554,0
26212,0
81264,1
29620,0
80927,0
30239,0
38368,0
51493,0
10308,0
106496,0
23916,0
50221,0
83445,0
86209,0
56655,0
21105,0
68717,1
62097,0
62511,0
117833,0
62399,1
82309,0
62232,1
69035,0
10077,0
78123,1
80657,0
72096,0
55538,0
1545,0
44179,0
22367,0
92488,0
17118,0
99981,0
4196,1
97816,0
7301,0
72779,0
31987,0
27092,0
116669,0
80687,1
31017,0
50062,0
8403,0
36023,0
50821,1
50876,0
16216,0
57879,0
27001,0
66188,0
91034,0
58494,0
13421,0
47051,0
76494,0
32407,0
90986,0
112030,0
83051,0
24296,0
23960,0
56423,0
53313,0
569,0
10212,0
20833,1
14795,0
103483,0
32880,0
32380,0
77587,0
40922,0
42944,0
85465,0
28549,0
48213,1
32542,0
73491,1
113412,0
103660,0
46813,0
14688,0
32556,0
21314,0
80910,0
29543,0
31102,0
20892,0
92505,0
10204,0
59209,0
17875,0
70344,0
51428,0
80420,0
114746,0
6250,0
78026,0
56377,0
83984,0
74426,0
54170,0
104187,0
96978,0
80010,0
8727,0
77849,0
75445,0
9541,1
99661,0
30474,1
101761,1
24165,0
25412,1
16947,0
111545,0
16429,0
78573,0
50064,0
103166,1
27947,0
92814,0
38445,0
48690,0
34305,0
91753,0
32299,0
12066,0
13966,0
31613,0
308,0
49769,0
30014,1
91723,0
83837,1
78520,0
16619,0
33918,0
56881,0
58614,0
4285,0
99457,1
53267,1
104646,1
30891,0
104565,0
87274,0
47194,0
61788,0
9694,0
105268,0
100458,0
112955,0
92503,0
42453,0
71921,1
17675,0
15362,0
99035,0
41043,0
66401,0
42617,0
24920,1
1867,0
51628,0
115815,1
68654,0
18101,0
96013,0
77203,0
101877,0
69859,0
28579,0
56125,0
81341,0
10392,0
32078,0
20958,0
10554,0
82242,0
43449,0
99704,0
44498,0
84480,0
2311,0
8397,0
38441,0
74348,0
45755,0
20928,0
72125,0
86708,0
87060,0
18871,0
40139,0
85508,0
31188,0
68591,0
53363,0
110057,0
86634,0
16571,0
38367,0
75667,0
40067,0
113972,0
116343,0
45713,0
8414,1
88736,0
24432,0
2650,0
59263,0
62578,0
39633,0
78211,0
101467,0
17492,0
84809,0
51954,0
53990,1
29719,0
32577,0
101878,0
56990,0
88498,0
50677,0
93989,0
65128,0
13032,0
22939,1
86700,0
81522,0
84180,0
13156,0
77992,0
35066,0
98772,0
82729,1
8355,0
46241,1
96778,1
4790,0
24241,0
35882,0
6196,0
24641,0
2237,0
96764,1
36181,0
7321,0
86805,0
49081,0
86851,0
92015,1
56224,0
77363,0
92433,0
90107,1
112943,0
97572,0
77254,1
32896,0
69849,0
10938,0
22721,0
24772,0
41737,0
70632,0
81275,0
13300,0
30640,0
77392,1
124099,0
65674,0
74169,0
70833,0
71991,0
73097,0
39339,1
64097,0
117886,0
74461,0
49629,0
38955,0
80457,1
65460,0
2019,0
113290,1
21640,0
81042,1
86635,0
68863,0
17696,0
49855,0
17533,0
105685,0
64207,0
6766,0
247,0
56359,0
67844,0
29009,0
22236,0
64498,1
22774,0
30021,0
93331,1
61076,0
87174,0
84786,0
9930,0
76890,0
75894,0
113621,0
1766,0
51254,1
83515,0
29903,0
101086,0
79387,0
69932,0
53412,0
60019,0
35469,0
126261,0
101242,0
52092,0
46640,0
24064,0
63389,0
47423,0
61437,0
57811,0
50183,0
116279,0
202,1
21952,0
74738,0
2134,0
69055,1
51280,0
11095,0
44021,1
108780,0
78228,0
84890,0
92378,0
83325,0
28871,0
55385,0
65951,0
85741,0
62024,0
50138,0
24010,0
8725,0
20420,0
16917,0
25923,1
71312,0
19925,0
39145,0
22990,0
21662,0
80714,0
37675,0
6919,0
67334,0
57557,0
3567,1
280,0
37911,0
64907,0
34480,0
91000,0
25051,0
2549,0
4651,0
29646,1
27811,0
125232,0
101372,0
40929,1
105398,0
10979,1
103459,0
42365,0
29779,0
39098,0
91296,0
54540,0
49521,0
99075,1
52648,0
5035,0
58657,1
30178,0
17035,0
83489,1
9736,0
19461,0
87237,0
110327,0
28583,0
24399,1
9637,1
104674,0
29395,1
92144,0
93710,0
83486,1
85501,0
12491,0
69636,0
83469,0
67821,0
48076,1
28821,0
3932,0
61330,0
72912,0
77286,0
45844,0
74524,1
7129,0
20233,1
18888,0
76360,0
78852,0
79670,0
51583,0
70116,0
3838,0
40028,0
44134,0
16421,0
70092,1
4550,0
68810,0
4284,0
57647,0
28726,0
42851,0
32320,0
43895,0
71108,1
82373,0
3133,0
24544,0
8037,0
4974,0
76908,0
2263,0
95631,0
64405,0
9883,0
8956,0
4291,0
8845,1
59199,0
12418,1
834,1
80778,0
66377,0
79245,0
102168,0
97356,1
16585,1
89649,0
53025,0
14173,0
70953,1
64851,0
16310,1
84382,0
18993,1
58745,1
74349,0
35367,1
58038,1
27403,0
31994,1
47453,0
73486,0
43258,0
60989,0
68939,0
117320,0
25780,0
76885,0
55958,0
12538,1
82958,0
65584,0
4625,0
50732,0
102357,0
17351,0
106430,1
82845,0
52864,0
2599,0
18569,0
84457,1
69929,0
60684,0
102139,0
80611,0
83329,0
72543,0
28623,0
111521,0
50932,0
76158,0
117830,0
92506,0
94699,0
63786,0
100772,0
114126,0
57909,0
118110,0
61078,0
22307,0
44421,0
115204,0
97926,0
83887,0
95894,0
6595,0
35047,0
55866,0
32933,0
78908,0
13819,0
5490,1
34934,0
4840,1
72894,1
44905,0
116843,0
24365,0
15397,0
42576,0
25285,0
67653,0
7388,1
14529,0
39182,0
68431,0
33741,0
95861,0
8378,0
77430,0
2039,0
66100,1
109711,0
4386,0
81608,1
107716,0
50213,0
28461,1
91882,0
104893,0
116525,1
2529,0
16239,0
50418,0
50407,0
33479,0
13882,0
22014,0
83293,0
27544,0
48055,0
34506,0
62282,0
19946,0
34376,0
72726,0
67173,1
99338,0
105427,0
84698,0
104996,1
13426,1
79491,0
36084,0
104920,0
7926,0
36157,0
11948,0
47356,0
67362,0
11063,0
6511,0
55753,0
29182,0
3363,0
11260,0
63548,1
82624,0
82112,0
91611,0
73424,0
47438,0
16079,1
87125,0
78207,1
58625,0
95673,0
72348,0
112894,0
62750,0
86926,0
46342,0
36225,0
40882,0
64290,0
99499,1
49561,0
57818,0
33546,0
80907,0
36662,0
35076,0
59822,0
74277,0
86347,0
38557,0
13599,0
86922,0
39122,1
112140,1
52522,0
102422,0
34293,1
28956,1
90525,0
68103,0
4111,0
73998,0
95096,1
23739,0
124668,0
103402,0
22530,0
118516,0
14908,0
27024,0
85262,0
74791,0
126385,0
85601,0
14137,1
102591,0
72260,1
98749,0
91630,0
84380,1
29567,1
90977,1
78886,0
28832,1
8647,0
43933,1
46297,0
94424,0
45770,0
72846,0
87732,0
3765,0
11293,1
99833,0
13987,0
83395,0
60088,0
14175,0
54472,0
17522,1
7472,1
105935,0
40589,1
56903,0
71211,0
101681,0
30745,1
36043,0
28043,0
9952,1
10966,0
56267,0
89575,0
57017,0
121527,0
13957,0
74931,0
53122,0
22969,0
39811,0
30068,1
63529,0
81898,0
14913,0
29223,0
51490,0
4138,0
34258,0
47704,1
19784,0
5042,0
78902,0
71858,0
55775,0
29136,0
69485,0
3239,0
2032,0
36678,0
117056,0
45100,0
89524,0
73258,0
54847,0
65239,0
80958,0
44044,0
61378,0
10763,0
58366,0
56973,0
17025,0
28375,0
77368,1
50904,0
67943,0
6132,0
107822,0
97144,0
54997,1
28478,0
85303,0
18539,0
96280,0
64933,0
41899,0
45172,0
67441,1
111928,0
12990,1
63292,0
87228,0
7007,0
64824,0
100643,1
62818,0
39185,0
77819,0
110137,0
56184,0
87580,0
65199,0
14176,0
29693,0
28603,0
16811,0
70937,0
20154,0
91469,1
5887,0
63440,0
54089,0
73694,0
8167,0
18835,0
13101,0
61341,0
13581,0
67270,0
52546,0
35861,0
69665,0
22370,0
113356,0
49510,0
110611,0
57412,0
2163,0
8955,0
15664,0
109903,0
94082,0
76906,0
87814,0
5425,0
38786,0
36026,0
106441,1
72321,1
30428,0
25969,0
58599,1
73391,1
16190,0
79859,0
58967,0
67865,0
73460,0
3208,0
60006,0
69906,0
41717,0
97295,1
58372,0
8838,1
33585,1
80350,0
83172,0
28277,0
59677,0
104647,1
22122,0
41636,1
21780,0
88470,0
89688,1
18943,0
76740,0
105315,0
26286,0
26303,1
69937,1
107922,0
79997,0
36499,0
92908,0
17091,0
85482,0
81374,0
75907,0
66943,0
38319,0
83583,0
8941,1
5357,0
74619,0
80453,1
30175,0
54053,0
72837,0
33612,0
1808,1
65256,0
76781,0
87837,0
28694,0
75749,0
117052,0
22051,0
87483,1
31453,0
65438,0
64437,0
14904,0
29208,0
20529,0
30906,1
62007,0
8862,0
29035,0
32113,1
90883,0
5713,0
90462,1
20406,0
33129,0
81078,0
99745,0
114681,0
123534,0
49341,0
62483,1
69953,1
117125,0
1997,0
53432,0
98421,1
8902,0
3290,0
14517,0
23321,1
77299,0
104082,0
113482,0
12085,0
67261,0
68084,0
125699,0
22144,0
63126,0
7882,0
42874,0
36535,0
47586,0
6798,0
113107,1
19117,0
101731,1
95317,0
95354,0
14836,1
105321,0
38925,0
95723,0
1891,0
82723,1
25354,0
36502,0
55720,0
54734,0
39844,1
37303,0
233,0
1666,0
55772,0
29875,1
116210,0
103688,0
80646,0
43880,1
56283,0
82031,1
116911,0
71301,0
16069,1
91985,0
12063,0
38880,0
97310,0
104231,0
24975,0
113825,0
7793,0
53865,0
85467,0
82652,0
80620,0
90448,0
76666,0
31240,1
5791,0
65266,0
105319,0
46712,0
110824,1
76358,0
66789,0
47170,0
6392,1
40037,0
97011,0
51852,0
102188,0
105252,1
80390,0
3391,0
23838,0
48120,0
80307,1
67195,0
1851,1
8206,0
50557,0
93036,0
39819,0
10704,0
12981,0
100950,0
82143,0
2436,0
38692,0
57889,0
15360,0
29348,0
52606,0
83652,0
36316,0
73077,0
55642,1
79274,1
103874,0
84209,0
67477,0
79257,0
38715,1
81210,0
15084,0
21158,0
55628,0
540,1
3702,0
100175,0
98361,0
85115,0
80380,0
18369,0
68958,1
22070,0
31694,0
19055,1
60970,0
89808,1
106988,0
53494,0
15278,0
72033,1
4614,0
35429,0
5019,0
105335,0
22746,0
11591,0
6267,0
100489,0
33325,0
34679,0
21754,0
42690,0
28864,1
560,0
53659,0
5820,0
32451,0
58377,0
25988,0
52731,0
28107,0
89021,0
27791,1
23278,0
76771,0
8653,0
40292,0
32375,0
84937,0
38770,0
4425,0
19851,0
72078,0
15268,0
86119,0
90591,1
76493,0
25069,0
3651,1
84083,1
106106,0
90492,0
164,0
70604,0
115589,1
6067,0
51128,0
64629,0
44371,0
6125,1
35627,1
14867,0
5470,0
53095,0
67406,0
42713,0
18589,0
94521,1
99213,0
81073,1
6585,1
111183,0
97844,0
76921,0
62870,0
54108,0
33540,0
8736,0
81452,1
50007,0
75750,0
93583,1
3342,0
80686,1
88047,1
104904,0
30984,0
78407,1
65480,0
105639,0
72991,0
84782,0
29189,1
17889,0
39310,0
30412,1
104949,0
39658,0
97552,0
54360,0
38270,0
55416,0
87473,0
12308,0
88276,0
10025,0
29230,0
32409,0
76145,0
58112,0
52973,0
3028,0
62105,1
67420,0
29356,0
64958,0
50387,0
87778,0
19470,0
90423,1
1722,1
76592,0
